Pipeline	DisorderID	DisorderName	TP	FN	FN+FP	affected	FNwHet	FNwCNVHet	FNw_Multi_HetGene	FNFPwHet	FNFPwCNVHet	FNFPw_Multi_HetGene
test_AA10.5_filter1	43	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency (HMG CoA Lyase Deficiency/Glutaric Aciduria)	1	0	0	1	0	0	0	0	0	0
test_AA10.5_filter1	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	5	19	0	24	10	0	0	0	0	0
test_AA10.5_filter1	45	3-Methylglutaconyl-Co-A Hydrotase Deficiency type I (MGA)	1	1	0	2	0	0	0	0	0	0
test_AA10.5_filter1	49	Argininemia/Arginase Deficiency (ARG)	1	2	0	3	1	0	0	0	0	0
test_AA10.5_filter1	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	5	4	0	9	3	0	0	0	0	0
test_AA10.5_filter1	51	Beta-Ketothiolase Deficiency (BKT)	0	2	0	2	2	0	0	0	0	0
test_AA10.5_filter1	53	Carnitine Palmitoyl Transferase Deficiency type I (CPT1 Deficiency)	1	0	0	1	0	0	0	0	0	0
test_AA10.5_filter1	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	2	4	0	6	2	0	0	0	0	0
test_AA10.5_filter1	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	16	16	2	34	7	0	0	1	0	0
test_AA10.5_filter1	56	Carnitine-Acylcarnitine Translocase Deficiency (CAT/CACT Deficiency)	1	1	0	2	0	0	0	0	0	0
test_AA10.5_filter1	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	7	7	0	14	5	0	0	0	0	0
test_AA10.5_filter1	59	Glutaric Acidemia type I (GA1)	17	14	0	31	7	0	0	0	0	0
test_AA10.5_filter1	62	Hypermethioninemia (MET/MAT Deficiency)	4	5	1	10	1	0	0	0	0	0
test_AA10.5_filter1	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	1	7	0	8	5	0	0	0	0	0
test_AA10.5_filter1	64	Isovaleric Acidemia (IVA)	13	14	2	29	7	0	0	1	0	0
test_AA10.5_filter1	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	5	4	0	9	4	0	0	0	0	0
test_AA10.5_filter1	66	Maple Syrup Urine Disease (MSUD)	10	12	0	22	6	0	0	0	0	0
test_AA10.5_filter1	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	80	60	3	143	41	0	0	1	0	0
test_AA10.5_filter1	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	23	3	0	26	2	0	0	0	0	0
test_AA10.5_filter1	70	Methylmalonic Acidemia mut 0 (MMA)	17	1	0	18	1	0	0	0	0	0
test_AA10.5_filter1	71	Methylmalonic Acidemia mut- (MMA)	5	14	0	19	2	0	0	0	0	0
test_AA10.5_filter1	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	3	3	0	6	1	0	0	0	0	0
test_AA10.5_filter1	73	Multiple Carboxylase Deficiency (MCD)	1	2	0	3	0	0	0	0	0	0
test_AA10.5_filter1	76	Propionic Acidemia (PA)	1	4	0	5	4	0	0	0	0	0
test_AA10.5_filter1	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	14	39	2	55	22	0	0	1	0	0
test_AA10.5_filter1	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	2	0	3	0	0	0	0	0	0
test_AA10.5_filter1	79	Tyrosinemia type I	6	1	0	7	0	0	0	0	0	0
test_AA10.5_filter1	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	18	21	0	39	14	0	0	0	0	0
test_AA10.5_filter1	86	Prolinemia type-II	0	1	0	1	0	0	0	0	0	0
test_AA10.5_filter1	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	1	4	0	5	0	0	0	0	0	0
test_AA10.5_filter1	89	Ethylmalonic Encephalopathy (EE)	0	1	0	1	1	0	0	0	0	0
test_AA10.5_filter1	93	Medium/Short Chain L-3 Hydroxy Acyl-CoA Dehydrogenase Deficiency (M/SCHADD)	0	1	0	1	0	0	0	0	0	0
test_AA10.5_filter1	94	Prolinemia, unclassified	0	1	0	1	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	1	Phenylketonuria (PKU) 	9	11	1	21	8	0	0	1	0	0
val_AA10.6.NonSyn.02_filter1	104	Methylmalonic Acidemia, unclassified (MMA)	0	2	0	2	2	0	1	0	0	0
val_AA10.6.NonSyn.02_filter1	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	1	2	0	3	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	2	Hyperphenylalaninemia, variant	4	3	0	7	3	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	2	0	0	2	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	4	Hyperphenylalaninemia, benign	9	2	0	11	2	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	8	7	0	15	5	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	0	0	1	1	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	51	Beta-Ketothiolase Deficiency (BKT)	1	0	0	1	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	4	4	1	9	2	0	0	1	0	0
val_AA10.6.NonSyn.02_filter1	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	2	3	0	5	3	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	59	Glutaric Acidemia type I (GA1)	1	0	0	1	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	62	Hypermethioninemia (MET/MAT Deficiency)	0	1	0	1	1	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	1	2	0	3	1	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	64	Isovaleric Acidemia (IVA)	0	1	1	2	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	66	Maple Syrup Urine Disease (MSUD)	1	1	1	3	1	0	0	1	0	0
val_AA10.6.NonSyn.02_filter1	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	14	3	0	17	3	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	0	1	1	2	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	70	Methylmalonic Acidemia mut 0 (MMA)	0	1	0	1	1	1	0	0	0	0
val_AA10.6.NonSyn.02_filter1	71	Methylmalonic Acidemia mut- (MMA)	1	0	0	1	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	2	1	0	3	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	73	Multiple Carboxylase Deficiency (MCD)	0	1	0	1	1	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	76	Propionic Acidemia (PA)	2	1	0	3	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	7	7	0	14	3	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	78	Trifunctional Protein Deficiency (TFP Deficiency)	0	1	0	1	1	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	2	3	0	5	1	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	89	Ethylmalonic Encephalopathy (EE)	1	0	0	1	0	0	0	0	0	0
AA10.5	1	Phenylketonuria (PKU) 	63	4	0	67	3	0	0	0	0	0
AA10.5	104	Methylmalonic Acidemia, unclassified (MMA)	6	3	0	9	1	0	0	0	0	0
AA10.5	109	Remethylation Defects (MTHFR, MTR, MTRR, Cbl D v1, Cbl G Deficiencies)	3	0	0	3	0	0	0	0	0	0
AA10.5	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	9	5	0	14	0	0	0	0	0	0
AA10.5	2	Hyperphenylalaninemia, variant	25	2	0	27	2	0	0	0	0	0
AA10.5	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	0	2	0	2	0	0	0	0	0	0
AA10.5	3	Biopterin Disorders, co-factor biosynthesis	3	0	0	3	0	0	0	0	0	0
AA10.5	4	Hyperphenylalaninemia, benign	29	5	0	34	4	0	0	0	0	0
AA10.5	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	5	2	0	7	1	0	0	0	0	0
AA10.5	43	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency (HMG CoA Lyase Deficiency/Glutaric Aciduria)	1	0	0	1	0	0	0	0	0	0
AA10.5	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	8	33	0	41	17	0	0	0	0	0
AA10.5	45	3-Methylglutaconyl-Co-A Hydrotase Deficiency type I (MGA)	2	1	0	3	0	0	0	0	0	0
AA10.5	49	Argininemia/Arginase Deficiency (ARG)	2	2	0	4	1	0	0	0	0	0
AA10.5	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	6	4	0	10	3	0	0	0	0	0
AA10.5	51	Beta-Ketothiolase Deficiency (BKT)	0	3	0	3	3	0	0	0	0	0
AA10.5	53	Carnitine Palmitoyl Transferase Deficiency type I (CPT1 Deficiency)	1	0	0	1	0	0	0	0	0	0
AA10.5	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	2	4	0	6	2	0	0	0	0	0
AA10.5	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	24	21	2	47	8	0	0	1	0	0
AA10.5	56	Carnitine-Acylcarnitine Translocase Deficiency (CAT/CACT Deficiency)	1	1	0	2	0	0	0	0	0	0
AA10.5	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	12	11	0	23	8	0	0	0	0	0
AA10.5	59	Glutaric Acidemia type I (GA1)	20	15	1	36	7	0	0	0	0	0
AA10.5	62	Hypermethioninemia (MET/MAT Deficiency)	5	6	1	12	2	0	0	0	0	0
AA10.5	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	1	10	0	11	7	0	0	0	0	0
AA10.5	64	Isovaleric Acidemia (IVA)	16	15	2	33	8	0	0	1	0	0
AA10.5	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	5	4	0	9	4	0	0	0	0	0
AA10.5	66	Maple Syrup Urine Disease (MSUD)	11	14	0	25	7	0	0	0	0	0
AA10.5	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	92	79	3	174	55	0	0	1	0	0
AA10.5	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	26	4	0	30	2	0	0	0	0	0
AA10.5	70	Methylmalonic Acidemia mut 0 (MMA)	21	1	0	22	1	0	0	0	0	0
AA10.5	71	Methylmalonic Acidemia mut- (MMA)	5	15	0	20	3	0	0	0	0	0
AA10.5	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	4	6	0	10	1	0	0	0	0	0
AA10.5	73	Multiple Carboxylase Deficiency (MCD)	1	4	0	5	0	0	0	0	0	0
AA10.5	76	Propionic Acidemia (PA)	3	6	0	9	4	0	0	0	0	0
AA10.5	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	20	51	2	73	26	0	0	1	0	0
AA10.5	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	3	0	4	1	0	0	0	0	0
AA10.5	79	Tyrosinemia type I	6	1	0	7	0	0	0	0	0	0
AA10.5	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	23	24	0	47	16	0	0	0	0	0
AA10.5	85	Prolinemia type-I	0	1	0	1	0	0	0	0	0	0
AA10.5	86	Prolinemia type-II	0	1	0	1	0	0	0	0	0	0
AA10.5	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	1	4	0	5	0	0	0	0	0	0
AA10.5	89	Ethylmalonic Encephalopathy (EE)	1	1	0	2	1	0	0	0	0	0
AA10.5	93	Medium/Short Chain L-3 Hydroxy Acyl-CoA Dehydrogenase Deficiency (M/SCHADD)	0	1	0	1	0	0	0	0	0	0
AA10.5	94	Prolinemia, unclassified	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	1	Phenylketonuria (PKU) 	18	26	0	44	16	0	0	0	0	0
AA10.6.NonSyn.02_filter3	104	Methylmalonic Acidemia, unclassified (MMA)	3	3	1	7	2	0	1	1	0	0
AA10.6.NonSyn.02_filter3	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	6	2	0	8	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	2	Hyperphenylalaninemia, variant	6	7	1	14	7	0	0	1	0	0
AA10.6.NonSyn.02_filter3	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	3	Biopterin Disorders, co-factor biosynthesis	2	0	0	2	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	4	Hyperphenylalaninemia, benign	18	10	0	28	9	0	0	0	0	0
AA10.6.NonSyn.02_filter3	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	43	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency (HMG CoA Lyase Deficiency/Glutaric Aciduria)	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	15	14	2	31	7	0	0	0	0	0
AA10.6.NonSyn.02_filter3	45	3-Methylglutaconyl-Co-A Hydrotase Deficiency type I (MGA)	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	49	Argininemia/Arginase Deficiency (ARG)	1	1	1	3	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	6	3	1	10	3	0	0	0	0	0
AA10.6.NonSyn.02_filter3	51	Beta-Ketothiolase Deficiency (BKT)	0	2	0	2	2	0	0	0	0	0
AA10.6.NonSyn.02_filter3	53	Carnitine Palmitoyl Transferase Deficiency type I (CPT1 Deficiency)	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	1	2	1	4	1	0	0	1	0	0
AA10.6.NonSyn.02_filter3	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	16	18	4	38	10	0	0	2	0	0
AA10.6.NonSyn.02_filter3	56	Carnitine-Acylcarnitine Translocase Deficiency (CAT/CACT Deficiency)	0	2	0	2	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	11	6	0	17	5	0	0	0	0	0
AA10.6.NonSyn.02_filter3	59	Glutaric Acidemia type I (GA1)	17	10	1	28	7	0	0	0	0	0
AA10.6.NonSyn.02_filter3	62	Hypermethioninemia (MET/MAT Deficiency)	4	4	1	9	4	0	0	0	0	0
AA10.6.NonSyn.02_filter3	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	5	4	1	10	2	0	0	1	0	0
AA10.6.NonSyn.02_filter3	64	Isovaleric Acidemia (IVA)	12	13	3	28	7	0	0	1	0	0
AA10.6.NonSyn.02_filter3	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	2	4	1	7	3	0	0	1	0	0
AA10.6.NonSyn.02_filter3	66	Maple Syrup Urine Disease (MSUD)	12	8	0	20	5	2	1	0	0	0
AA10.6.NonSyn.02_filter3	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	105	31	4	140	29	0	0	4	1	0
AA10.6.NonSyn.02_filter3	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	2	20	2	24	6	0	0	0	0	0
AA10.6.NonSyn.02_filter3	70	Methylmalonic Acidemia mut 0 (MMA)	6	11	0	17	6	2	0	0	0	0
AA10.6.NonSyn.02_filter3	71	Methylmalonic Acidemia mut- (MMA)	4	12	1	17	1	0	0	0	0	0
AA10.6.NonSyn.02_filter3	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	6	2	0	8	1	0	0	0	0	0
AA10.6.NonSyn.02_filter3	73	Multiple Carboxylase Deficiency (MCD)	1	3	0	4	1	0	0	0	0	0
AA10.6.NonSyn.02_filter3	76	Propionic Acidemia (PA)	3	4	1	8	1	0	0	1	0	0
AA10.6.NonSyn.02_filter3	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	23	31	3	57	17	0	0	3	0	0
AA10.6.NonSyn.02_filter3	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	3	0	4	3	0	0	0	0	0
AA10.6.NonSyn.02_filter3	79	Tyrosinemia type I	3	3	0	6	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	20	19	0	39	8	0	0	0	0	0
AA10.6.NonSyn.02_filter3	86	Prolinemia type-II	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	1	4	0	5	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	89	Ethylmalonic Encephalopathy (EE)	0	1	0	1	1	0	0	0	0	0
AA10.6.NonSyn.02_filter3	93	Medium/Short Chain L-3 Hydroxy Acyl-CoA Dehydrogenase Deficiency (M/SCHADD)	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	94	Prolinemia, unclassified	0	1	0	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	1	Phenylketonuria (PKU) 	16	0	0	16	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	104	Methylmalonic Acidemia, unclassified (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	2	0	0	2	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	2	Hyperphenylalaninemia, variant	6	0	0	6	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	4	Hyperphenylalaninemia, benign	10	0	0	10	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	11	0	0	11	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	9	0	0	9	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	2	2	0	4	2	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	59	Glutaric Acidemia type I (GA1)	1	0	0	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	62	Hypermethioninemia (MET/MAT Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	2	1	0	3	1	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	64	Isovaleric Acidemia (IVA)	2	0	0	2	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	66	Maple Syrup Urine Disease (MSUD)	1	1	0	2	1	0	1	0	0	0
val_AA10.9.NoOneGene_filter4	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	11	1	0	12	1	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	70	Methylmalonic Acidemia mut 0 (MMA)	1	0	0	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	71	Methylmalonic Acidemia mut- (MMA)	1	0	0	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	2	0	0	2	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	73	Multiple Carboxylase Deficiency (MCD)	1	0	0	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	76	Propionic Acidemia (PA)	3	0	0	3	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	6	6	0	12	5	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	4	0	0	4	0	0	0	0	0	0
val_AA10.2_filter3	1	Phenylketonuria (PKU) 	16	0	0	16	0	0	0	0	0	0
val_AA10.2_filter3	104	Methylmalonic Acidemia, unclassified (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.2_filter3	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	2	0	0	2	0	0	0	0	0	0
val_AA10.2_filter3	2	Hyperphenylalaninemia, variant	6	0	0	6	0	0	0	0	0	0
val_AA10.2_filter3	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.2_filter3	4	Hyperphenylalaninemia, benign	10	0	0	10	0	0	0	0	0	0
val_AA10.2_filter3	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	11	0	0	11	0	0	0	0	0	0
val_AA10.2_filter3	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.2_filter3	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	9	0	0	9	0	0	0	0	0	0
val_AA10.2_filter3	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	2	2	0	4	2	0	0	0	0	0
val_AA10.2_filter3	59	Glutaric Acidemia type I (GA1)	1	0	0	1	0	0	0	0	0	0
val_AA10.2_filter3	62	Hypermethioninemia (MET/MAT Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.2_filter3	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	2	1	0	3	1	0	0	0	0	0
val_AA10.2_filter3	64	Isovaleric Acidemia (IVA)	2	0	0	2	0	0	0	0	0	0
val_AA10.2_filter3	66	Maple Syrup Urine Disease (MSUD)	1	1	0	2	1	0	1	0	0	0
val_AA10.2_filter3	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	11	1	0	12	1	0	0	0	0	0
val_AA10.2_filter3	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.2_filter3	70	Methylmalonic Acidemia mut 0 (MMA)	1	0	0	1	0	0	0	0	0	0
val_AA10.2_filter3	71	Methylmalonic Acidemia mut- (MMA)	1	0	0	1	0	0	0	0	0	0
val_AA10.2_filter3	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	2	0	0	2	0	0	0	0	0	0
val_AA10.2_filter3	73	Multiple Carboxylase Deficiency (MCD)	1	0	0	1	0	0	0	0	0	0
val_AA10.2_filter3	76	Propionic Acidemia (PA)	3	0	0	3	0	0	0	0	0	0
val_AA10.2_filter3	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	6	6	0	12	5	0	0	0	0	0
val_AA10.2_filter3	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.2_filter3	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	4	0	0	4	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	1	Phenylketonuria (PKU) 	13	15	0	28	8	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	104	Methylmalonic Acidemia, unclassified (MMA)	3	2	0	5	1	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	5	1	0	6	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	2	Hyperphenylalaninemia, variant	2	5	1	8	5	0	0	1	0	0
test_AA10.6.NonSyn.01_filter3	3	Biopterin Disorders, co-factor biosynthesis	2	0	0	2	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	4	Hyperphenylalaninemia, benign	10	8	0	18	7	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	43	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency (HMG CoA Lyase Deficiency/Glutaric Aciduria)	0	1	0	1	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	8	11	1	20	5	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	45	3-Methylglutaconyl-Co-A Hydrotase Deficiency type I (MGA)	0	1	0	1	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	49	Argininemia/Arginase Deficiency (ARG)	1	1	1	3	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	6	3	0	9	3	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	51	Beta-Ketothiolase Deficiency (BKT)	0	2	0	2	2	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	53	Carnitine Palmitoyl Transferase Deficiency type I (CPT1 Deficiency)	0	1	0	1	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	1	3	0	4	2	0	0	0	0	0
test_AA10.6.NonSyn.01_filter3	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	12	14	3	29	8	0	0	1	0	0
